KO	Simulated_1	Simulated_2	Simulated_3	Simulated_4	Simulated_5	Simulated_6	Simulated_7	Simulated_8	Simulated_9	Simulated_10	Simulated_11	Simulated_12	Simulated_13	Simulated_14	Simulated_15	Simulated_16	Simulated_17	Simulated_18	Simulated_19	Simulated_20
K07504	0.020607733234508686	0.03526733402219132	0.0	0.0	0.00960868724205788	0.13819090306941806	0.03549321120528268	0.08212638754485554	0.00828235319649611	0.0	0.0	0.0	0.0	0.0	0.012922434927634932	0.0	0.010677753265218371	0.20191206846757792	0.0	0.02805812925387151
K07505	0.0	0.16994415200035387	0.0	0.07904850163586341	0.2546597687809341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0609335097643893	0.02285411239837383	0.015567467079909223	0.0	0.0	0.28964818830730577	0.015518048862499242	0.04506828689275776
K07506	0.8251754367185096	0.2951994949327324	0.6971238394089877	0.046711066489916526	0.5360390044050096	0.6555813463497224	0.9681949449765883	0.04552105435266554	0.4143241046017472	0.5080366446716211	1.1448125384011902	0.6801662781700614	1.2072615600653573	0.5884729661857465	1.4428760906272902	0.33492764727926755	1.3708824312152332	0.059390769668466896	1.4097226440750288	0.6073033893143843
K07507	1.7718375093097067	1.2743604973478422	2.1907624266456938	1.3168570617239672	1.2591923181548432	2.007545651562529	2.1494604386420164	1.940964275539484	1.5537196692358552	2.052064584279438	2.1720968264357294	1.7768871876862464	2.947522008892273	1.8443084856440901	2.858433336299621	1.3557338853574408	2.734032620588269	1.342645805031953	2.1745590965980752	1.7262650442015228
K07516	1.6423713877187405	1.263430892266411	1.2702745039572347	1.0705968680657643	1.3501144440221426	1.6890837119031301	2.280867946308045	0.4732852180978899	0.8117346750331893	1.4961380085629574	1.9622909598882707	1.6431262725438072	1.8078854949967282	1.543257672617997	2.6735456218292954	0.6240209108820567	1.9602318470917222	0.5539589440252634	2.543667103406162	1.3050385957486639
K07518	0.5802454102742418	0.32084228458495523	0.45562228020490886	0.09101927517660982	0.2775293682817149	0.2758993823318508	0.6507315223787011	0.07174345701962359	0.21868850112261087	0.3800187250584425	0.6516146287996449	0.6265847160994846	0.7030080552026997	0.4554832564541098	0.8518605902604689	0.18901442604993707	0.6176525276574403	0.028208939651304357	0.8123144722858223	0.2940337668913058
K07519	0.011621749702304193	0.0	0.010567262572034306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020573829617282257	0.0	0.0	0.0	0.02350844776229952	0.0	0.0038849861694391216	0.0	0.026714556239131344	0.0
K07533	0.012225932752542069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026837824519503735	0.013666650835416079	0.0	0.0	0.0	0.0	0.012669563593929787	0.007315000866839686	0.0	0.0
K07535	0.0	0.0	0.0	0.0	0.0	0.013013460729634344	0.3184946251435869	0.0	0.0	0.0	0.0	0.0	0.534131857880891	0.0	0.11736342201782743	0.0	0.0	0.04577215490636471	0.5980454972199546	0.0
K07536	0.0	0.0	0.0	0.0	0.0	0.012763201869431823	0.3114218511812227	0.0	0.0	0.0	0.0	0.0	0.2102206086919647	0.0	0.0716103485685382	0.0	0.0	0.017081816237469006	0.6246014666154656	0.0
