KO	Simulated_1	Simulated_2	Simulated_3	Simulated_4	Simulated_5	Simulated_6	Simulated_7	Simulated_8	Simulated_9	Simulated_10	Simulated_11	Simulated_12	Simulated_13	Simulated_14	Simulated_15	Simulated_16	Simulated_17	Simulated_18	Simulated_19	Simulated_20
K05712	0.0005428391970	0.0002441895894	0.0004244653785	6.1796327547e-05	0.0002311894806	0.0003166772475	0.0006063908226	0.0001060555049	0.0001213069327	0.0003257127540	0.0005463362337	0.0003094797499	0.0005595652004	0.0003416442991	0.0008669249745	0.0001368138717	0.0005645285858	3.9888226061e-05	0.0008463530484	0.0002525344786
K05713	5.1592147577e-06	0	0	4.5119479442e-06	0.0001006334574	9.0141265129e-05	0.0001209544596	0	0.0001008355945	0	0.0001159113493	0.0001140648177	0	0.0001275674194	0	0.0001226391500	9.6852936862e-06	0	5.0012279524e-06	0.0001083370024
K05714	1.6767447962e-05	1.5970245551e-05	1.6219231404e-05	0	7.6319801049e-05	0.0001285016423	0.0001153283412	0	0.0001144447498	0	7.6434295609e-05	8.9879039660e-05	0	0.0001023719452	0	0.0001073224441	1.0492401493e-05	9.1834948456e-06	0	0.0001224764223
K05741	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3574180586e-06	0	0	0	0	0	0
K05746	0	0	0	0	0	0	2.8219679093e-06	0	0	2.3129977485e-06	0	0	0	0	0	0	0	0	2.9189353828e-06	0
K05747	0	0	0	0	0	0	0	0	0	0	0	0	1.3543497591e-06	0	0	0	0	0	3.3948487604e-06	0
K05772	1.1923518551e-05	1.6002508674e-05	3.1834004708e-05	5.2138065133e-06	7.4007079805e-05	7.6342655625e-05	0.0001144616159	1.9967420057e-05	0.0001013923734	5.2167660835e-06	0	0.0001198387195	0.0001263192377	0.0001145186044	1.1955192095e-05	7.4335892051e-05	2.0348899865e-05	0.0001656829687	0.0001753116144	2.0783877724e-05
K05773	2.1752364924e-05	1.3457947741e-05	2.0559010457e-05	6.3411160297e-06	0	0.0001571771583	0.0001438712395	5.9877030710e-05	1.3497169514e-05	0	6.7774252264e-06	0	0.0001628722339	6.3541207400e-06	5.7096348456e-05	0	6.8058820497e-06	0.0002408091554	0.0001548168098	6.6203471515e-06
K05774	5.1710188057e-05	0.0003512283172	5.9281695396e-05	0.0001282779631	0.0003321015825	0.0001127134378	0.0002388688763	0	0.0001634691936	0	0.0001629238920	0.0002909217311	0.0001935067496	0.0001369434546	0.0001120268860	0.0001525528276	2.4724076505e-05	0.0001161682480	0.0002556499147	0.0001910416254
K05780	0.0001152134630	0.0002941432777	0.0001077008126	5.2956140947e-05	0.0002403098248	2.9106662116e-05	9.8370441421e-05	2.2440632788e-05	9.1208821077e-05	0	9.0743767782e-05	0.0001130823072	0.0001317570594	2.4685990312e-05	6.1766315572e-05	6.6102533620e-05	5.7726089112e-06	0.0001276588719	0.0002201095315	1.8525845390e-05
K05781	9.8199484038e-05	0.0002597948868	0.0001053492391	7.3942188421e-05	0.0003201482948	5.2348109463e-05	0.0001303054831	1.7347831124e-05	0.0001517254088	5.3167383136e-06	9.7755569716e-05	0.0002901405626	0.0001515134305	3.2088640799e-05	0.0001320244877	0.0001712463501	2.5272799457e-05	0.0001587603489	0.0002642486887	5.4524979012e-05
K05782	0.0002865026539	0.0001244129441	0.0002450181831	4.3442998019e-05	0.0001600316413	0.0003153300551	0.0004593585708	0.0001055206114	0.0001298191417	0.0004338931899	0.0004005196233	0.0002155885762	0.0003121780431	0.0004430105145	0.0004943488664	0.0001286677118	0.0005263774132	2.2378520239e-05	0.0003481950239	0.0003243812125
K05783	0.0002339930977	0.0002266035993	0.0002095034062	8.0253776565e-05	0.0002343188635	0.0002402669271	0.0003098784047	0	0.0001655034306	8.9615144505e-05	0.0002110713237	0.0002593293741	9.3748858057e-05	0.0002147879466	0.0002935985289	0.0001751148673	0.0002451808643	0	0.0002395730091	0.0003222557433
K05784	0.0002602747932	0.0001944915995	0.0002061480421	7.4738794139e-05	0.0002598925531	0.0002269999889	0.0002446292102	1.5904431189e-05	0.0001244147671	0.0001225767795	0.0003381316494	0.0003588169542	0.0001503093175	0.0001827286852	0.0002820327645	0.0002356196311	0.0002878330048	3.9009535627e-06	0.0002114058152	0.0002778093593
