KO	SRS011061	SRS011134	SRS011239	SRS011271	SRS011302
K04172	0.0	0.0	0.0	0.0	0.0
K04173	4.95693779904e-05	2.82723735409e-05	0.0	0.0	0.0
K04174	0.000171004784689	0.000249027237354	4.60995475113e-05	0.000103928571429	0.000388156862745
K04175	0.0	0.0	0.0	0.0	0.0
K04176	4.71100478469e-05	0.0	0.0	0.0	0.0
K04177	0.0	5.66303501946e-05	0.0	3.02410714286e-05	0.0
K04178	0.0	0.0	2.40904977376e-05	0.0	1.76235294118e-09
K04179	0.0	0.0	0.0	0.000140625	0.0
K04180	0.0	2.5719844358e-05	0.0	0.0	3.02039215686e-05
K04181	0.0	0.0	0.0	0.0	0.0
K04182	2.16746411483e-09	2.50272373541e-05	0.0	0.0	0.0
K04183	0.0	0.0	0.0	0.0	0.0
K04184	0.0	2.59377431907e-05	3.69411764706e-07	0.0	0.0
K04185	0.000484976076555	0.0011719844358	0.000284977375566	0.000206607142857	0.000952156862745
K04186	0.0	0.0	0.0	0.0	0.0
K04187	0.0	0.0	0.0	0.0	2.76862745098e-05
K04188	0.0	0.0	3.14298642534e-07	0.0	0.0
K04189	9.27464114833e-06	2.50894941634e-06	0.0	0.0	0.0
K04190	0.0	0.0	0.0	0.0	2.84235294118e-05
K04191	0.0	0.000305058365759	2.55022624434e-05	0.000592678571429	9.31764705882e-05
K04192	0.0	2.67937743191e-05	0.0	8.59285714286e-05	0.0
K04193	0.000106028708134	0.000116809338521	2.60542986425e-05	0.0	3.14509803922e-05
K04194	0.0	0.0	6.07511312217e-05	2.36071428571e-05	4.95058823529e-05
K04195	0.000236842105263	0.000150817120623	0.000116832579186	8.63125e-05	0.000179529411765
K04196	0.000458755980861	0.00199766536965	0.000125882352941	9.14285714286e-05	0.000189098039216
K04197	4.004784689e-05	0.0	3.40542986425e-07	2.42946428571e-05	0.0
K04198	3.72344497608e-05	2.22645914397e-05	1.94751131222e-05	0.0	0.000166196078431
K04199	0.0	5.98443579767e-05	0.0	0.0	0.0
K04200	4.62105263158e-05	2.99221789883e-05	0.0	0.0	0.0
K04201	6.23444976077e-06	0.000242645914397	0.0	1.31785714286e-05	2.47215686275e-05
K04202	0.0	0.00014280155642	0.000289321266968	6.10267857143e-05	0.0271215686275
K04203	0.0	0.0	0.0	0.0	0.0
K04204	1.72631578947e-08	0.000104513618677	0.0	8.46875e-05	5.59607843137e-05
K04205	0.0	0.0	0.0	0.0	0.0
K04207	0.0	0.0	0.0	0.0	0.0
K04209	9.46315789474e-05	0.000386926070039	2.06425339367e-05	2.30178571429e-05	0.000832941176471
K04210	0.000122966507177	4.57821011673e-05	4.207239819e-05	6.025e-10	3.65647058824e-08
K04211	4.09090909091e-05	4.53852140078e-05	0.000101628959276	0.0	7.94509803922e-05
K04212	0.0	0.0	8.33031674208e-06	0.0	0.0
K04213	0.0	2.54941634241e-05	1.9665158371e-05	0.0	3.60392156863e-05
K04214	0.0	0.0	9.15837104072e-05	0.0	0.000279764705882
K04215	0.000438468899522	0.00013579766537	0.000184705882353	2.53839285714e-05	5.35058823529e-05
K04216	0.0	0.0	6.66877828054e-10	0.0	0.0
K04217	0.0	0.000107003891051	4.6778280543e-05	0.0	8.18823529412e-05
K04218	0.0	0.0	0.0	0.0	0.0
K04219	0.0	5.7953307393e-05	1.60995475113e-05	0.0	0.0
K04220	8.63732057416e-05	0.0	0.0	0.0	0.0
K04221	0.0	0.0	2.49864253394e-09	2.78303571429e-05	2.95607843137e-05
K04222	4.18181818182e-05	0.0	0.0	0.0	0.0
K04223	0.0	2.43190661479e-05	0.0	0.0	0.0
K04224	0.0	0.0	0.0	0.0	2.75450980392e-05
K04225	5.76459330144e-07	2.82256809339e-05	0.0	0.0	0.0
K04226	3.595215311e-05	0.0	0.0	0.0	1.81568627451e-05
K04227	0.000891578947368	7.06459143969e-05	0.00126244343891	7.19642857143e-05	0.000554823529412
K04228	0.0	0.000458832684825	0.000198099547511	0.00294910714286	6.93647058824e-06
K04229	0.000132918660287	2.03813229572e-08	0.0	0.0	0.0
K04230	0.0	0.000127704280156	8.49683257919e-05	0.0	5.61568627451e-05
K04231	1.44401913876e-08	1.05447470817e-06	7.7149321267e-07	5.4375e-05	3.00392156863e-05
K04232	0.00199138755981	0.00427626459144	0.000711040723982	0.0216339285714	0.000546352941176
K04233	0.0	6.2420233463e-05	9.80090497738e-06	1.0625e-05	0.000893333333333
K04234	0.0	0.0	0.0	0.0	0.0
K04235	0.0	9.47859922179e-05	5.17647058824e-07	0.0	0.0193568627451
K04236	0.0	2.54241245136e-05	0.0	0.0	0.0
K04237	0.000790526315789	0.000917509727626	0.000361357466063	0.00118392857143	0.000811764705882
K04238	4.02392344498e-05	0.0	0.0	0.0	0.0
K04239	4.03349282297e-05	0.0	1.88959276018e-05	4.47410714286e-05	0.0
K04240	9.57894736842e-05	0.000202412451362	5.07873303167e-05	6.13928571429e-05	7.53725490196e-05
K04241	4.3961722488e-05	0.000128404669261	0.000134932126697	2.60357142857e-05	2.73333333333e-05
K04242	0.000824114832536	2.60544747082e-05	2.27330316742e-05	0.0	0.000138431372549
K04243	0.000111578947368	0.000136575875486	5.69683257919e-05	1.01071428571e-05	7.05803921569e-05
K04244	0.000181148325359	0.00023486381323	0.000335746606335	0.000259375	0.000489725490196
K04245	0.0	0.0	0.0	2.49732142857e-07	8.87058823529e-10
K04246	0.0	2.67937743191e-05	0.0	0.0	0.0
K04247	0.0	0.0	0.0	0.0	0.0
K04248	9.93301435407e-05	0.000195486381323	0.000380271493213	1.45535714286e-05	0.000117176470588
K04249	2.23827751196e-05	3.72295719844e-05	1.14117647059e-05	0.0	0.0
K04250	0.0	0.0	0.0	0.0	0.0
K04251	0.000146124401914	0.0	0.0	0.0	0.0
K04252	0.0	2.70194552529e-05	2.52307692308e-05	2.90446428571e-05	3.07294117647e-05
K04253	0.0	0.0	0.0	0.000120178571429	0.0
K04254	0.0	0.0	0.0	0.0	0.0
K04255	0.0001004784689	0.000526070038911	3.11221719457e-05	2.22767857143e-10	3.39607843137e-08
K04256	3.47559808612e-05	4.35019455253e-05	0.0	0.000103125	2.16078431373e-05
K04257	0.0178181818182	0.0114085603113	0.017149321267	0.0483214285714	0.0342745098039
K04258	4.16842105263e-05	9.61089494163e-05	0.00103167420814	0.000156875	0.000104705882353
K04259	9.60765550239e-05	5.71439688716e-05	7.44886877828e-05	8.46785714286e-05	4.78823529412e-05
K04260	4.58468899522e-05	5.97587548638e-05	0.0	0.0	0.000139529411765
K04261	2.26889952153e-06	0.0	0.0	2.05982142857e-05	0.000172862745098
K04262	0.0	2.59143968872e-05	0.0	0.0	0.0
K04263	0.0	7.30894941634e-05	0.0	0.0	0.0
K04264	0.00023043062201	1.41945525292e-05	1.92760180995e-09	0.0	3.18274509804e-05
K04265	0.0	0.0	0.0	0.0	0.0
K04266	0.0	0.0	7.27873303167e-05	0.0	5.36392156863e-05
K04267	0.000486794258373	0.000170350194553	0.000710226244344	0.000303125	1.36941176471e-05
K04268	0.0	0.0	0.0	0.0	0.0
K04269	9.22870813397e-09	0.0	0.0	0.0	0.0
K04270	4.25454545455e-08	7.62879377432e-05	0.000116742081448	0.0	0.0
K04271	0.0	0.0	2.59095022624e-05	0.0	0.0
K04272	3.62775119617e-07	2.89182879377e-05	0.0	0.0	0.0
K04273	0.0	2.12607003891e-08	0.0	2.94464285714e-05	0.0
K04274	0.000271483253589	0.0	0.0	3.12589285714e-05	3.28156862745e-05
K04275	4.5971291866e-05	0.00028046692607	0.0	0.0	0.0
K04276	0.000384593301435	5.18287937743e-05	0.0	0.000539017857143	0.0
K04277	0.0	0.0	0.0	0.0	0.0
K04278	0.0	0.0	4.69140271493e-05	2.75267857143e-05	7.08392156863e-05
K04279	0.0	2.80778210117e-05	0.0	3.68125e-10	9.4431372549e-10
K04280	4.08421052632e-05	0.00197431906615	0.000321176470588	0.000133928571429	0.000582431372549
K04281	3.46220095694e-05	5.39766536965e-05	2.6036199095e-05	0.00407053571429	1.29725490196e-08
K04282	8.57894736842e-05	2.48249027237e-05	0.0	2.4e-05	0.0
K04283	9.27655502392e-06	3.71128404669e-06	9.02262443439e-06	7.08303571429e-08	1.87607843137e-06
K04284	4.9004784689e-05	0.0	0.0	0.0	0.0
K04285	0.0	6.62568093385e-09	3.04886877828e-09	0.0	0.0
K04286	0.0	0.00010373540856	2.32398190045e-05	0.0	0.000293725490196
K04287	5.41435406699e-08	0.0	4.5592760181e-07	0.0	4.58117647059e-05
K04288	0.0	2.53618677043e-05	0.0	5.21160714286e-05	2.79764705882e-05
K04289	0.0	0.0	0.0	0.0	0.0
K04290	0.0	0.0	0.0	0.0	2.78274509804e-05
K04291	5.0009569378e-05	0.0	0.0	0.0	0.0
K04292	0.0	0.0	0.0	0.0	0.0
K04293	4.14066985646e-05	2.4093385214e-05	2.29140271493e-05	0.0	0.0
K04294	0.0	0.0	0.0	0.0	0.0
K04295	0.0	2.37821011673e-05	4.38733031674e-05	0.0	0.0
K04296	0.0	0.000146926070039	1.77013574661e-05	0.0	9.73333333333e-05
K04297	4.06507177033e-08	5.44747081712e-05	5.21176470588e-05	2.09285714286e-05	0.00044431372549
K04298	0.0	0.0	0.0	0.0	0.0
K04299	0.0	8.54474708171e-05	0.0	0.0	0.0
K04300	0.0	2.49571984436e-05	0.0	2.66517857143e-05	0.000251764705882
K04301	4.65645933014e-09	4.24980544747e-05	2.52307692308e-05	0.0	0.000362980392157
K04302	0.0	2.42412451362e-07	0.0	0.0	0.0
K04303	0.0	0.0	0.0	0.0	0.0
K04304	0.0	0.0	0.0	5.58125e-05	8.78431372549e-05
K04305	0.0	2.62723735409e-05	0.0	0.0	0.0
K04306	2.25263157895e-05	6.21556420233e-05	0.0	0.0	0.0
K04307	3.04880382775e-09	1.29338521401e-05	0.0	0.0	0.0
K04308	1.9014354067e-05	0.0	1.19909502262e-05	0.0	4.6737254902e-05
K04309	3.57799043062e-05	0.000101011673152	0.00075592760181	7.45625e-05	2.25411764706e-05
K04310	9.52918660287e-05	0.0	2.47330316742e-05	2.81964285714e-05	0.0
K04311	0.0	0.0	0.0	0.0	0.0
K04312	0.0	0.0	0.0	0.0	0.0
K04313	0.000101339712919	0.000159221789883	0.000129321266968	0.0	3.16549019608e-05
K04314	4.47655502392e-05	9.93774319066e-05	0.0	0.0	2.8737254902e-05
K04315	0.000100574162679	0.000251050583658	1.55837104072e-07	0.000512053571429	0.0
K04316	0.0	0.0	0.0	0.0	0.0
K04317	4.07177033493e-05	0.000131361867704	2.41900452489e-05	0.0	0.00183764705882
K04318	0.0	0.0	0.0	0.0	0.0
K04319	0.0	0.0	0.0	0.0	0.0
K04320	4.05263157895e-05	2.68715953307e-05	1.01990950226e-07	0.0	0.0
K04321	0.0	0.0	0.0	0.0	2.53725490196e-05
K04322	0.0	0.0	0.0	0.0	0.0
K04323	0.0	0.0	0.0	3.22589285714e-05	3.44078431373e-05
K04324	0.0	0.0	0.0	0.0	0.0
K04325	0.0	0.0	0.0	0.0	0.0
K04326	0.0	0.0	0.0	0.0	0.0
K04328	5.18277511962e-05	0.000129649805447	0.0	0.000142410714286	3.22196078431e-05
K04332	0.0	5.66848249027e-05	0.0	0.0	2.8462745098e-08
K04333	6.98751462764e-05	0.00097072892698	0.000181401033016	0.000200560744371	0.00224449757256
K04334	0.0	7.74007782101e-05	0.000182262443439	2.76517857143e-06	0.000262588235294
K04335	0.0	0.000229867448229	0.0	0.0	6.19532993654e-05
K04336	0.0	0.000160892692759	0.0	0.0	0.0
K04337	0.0	0.0	0.0	0.0	0.0
K04338	0.000764594498507	0.000555500899052	0.000305393357606	0.000263430604231	0.000201201125111
K04339	0.0	0.0	0.0	0.0	0.0
K04340	0.0	0.0	0.0	0.0	0.0
K04341	0.0	0.0	0.0	0.0	0.0
K04342	0.000131004784689	0.000138210116732	0.000182624434389	4.46696428571e-05	4.61803921569e-05
K04343	0.0	0.0	0.0	0.0	0.0
K04344	0.000355885167464	0.000807003891051	0.000531583710407	0.000754553571429	0.000573176470588
K04345	0.000615119617225	0.00188093385214	0.00141628959276	0.00234910714286	0.00278745098039
K04346	0.0	6.30038910506e-09	0.0	0.0	0.0
K04347	0.0	0.0	0.0	0.0	0.0
K04348	0.000967464114833	0.000912062256809	0.000373665158371	0.000295089285714	0.000442274509804
K04349	1.45550239234e-05	3.20544747082e-05	4.26063348416e-05	2.67678571429e-05	4.69254901961e-06
K04350	0.000176842105263	0.000331673151751	9.05882352941e-05	9.63392857143e-06	8.91764705882e-05
K04351	8.94354066986e-05	3.00544747082e-05	2.25520361991e-05	6.29017857143e-05	0.000139843137255
K04352	0.000238564593301	0.00012373540856	0.000155837104072	0.000244553571429	0.000154509803922
K04353	0.0	0.0	0.0	0.0	0.0
K04354	8.41148325359e-05	0.00043673151751	0.000135294117647	0.0004825	0.000343215686275
K04355	0.000207942583732	0.000288326848249	0.000408054298643	8.05535714286e-05	0.000193882352941
K04356	0.0	0.0	0.0	0.000157589285714	0.0
K04357	1.93397129187e-05	1.56653696498e-05	7.24162895928e-06	1.62678571429e-05	9.6862745098e-05
K04358	0.00133875598086	0.000858365758755	0.00067556561086	0.000580267857143	0.00102352941176
K04359	0.000510717703349	0.000238054474708	0.00014850678733	0.000114464285714	0.000114588235294
K04360	0.0	1.55097276265e-05	2.13393665158e-05	8.66875e-05	0.000219058823529
K04361	0.000111387559809	0.000103190661479	3.74479638009e-05	0.000368660714286	5.43137254902e-05
K04362	2.08803827751e-05	2.68093385214e-05	3.0443438914e-05	9.19642857143e-05	0.0
K04363	0.0	3.52295719844e-05	7.31674208145e-09	0.0	1.01725490196e-05
K04364	0.0	0.0	0.0	0.0	0.0
K04365	0.00014038277512	0.000298754863813	0.000118371040724	0.000233660714286	7.43058823529e-05
K04366	0.0	0.0	0.0	0.0	0.0
K04367	0.000137129186603	0.00030093385214	8.10407239819e-05	0.000120089285714	8.61176470588e-05
K04368	0.000515023923445	0.00309883268482	0.000246606334842	0.00157767857143	0.000150039215686
K04369	0.000317320574163	0.000669571984436	0.000131040723982	2.97410714286e-05	8.78431372549e-05
K04370	0.0	0.0	0.0	0.0	0.0
K04371	0.000667272727273	0.000564357976654	0.000227963800905	0.00064125	0.00611607843137
K04372	0.000137416267943	0.000434474708171	0.000124343891403	4.60357142857e-05	0.000561019607843
K04373	0.000588229665072	0.000814007782101	0.000502986425339	0.00215892857143	0.000418431372549
K04374	0.000148899521531	0.000273852140078	0.000654208144796	6.83214285714e-06	6.21098039216e-05
K04375	7.35311004785e-05	0.000311828793774	3.9592760181e-05	7.17053571429e-05	5.48156862745e-05
K04376	8.11866028708e-05	3.72295719844e-05	9.80090497738e-05	7.61696428571e-05	0.000142745098039
K04377	0.000449377990431	0.000208482490272	0.000132307692308	6.87589285714e-05	0.000176549019608
K04378	3.38755980861e-06	0.000168404669261	6.65339366516e-05	1.24553571429e-05	0.000174117647059
K04379	0.0	5.16964980545e-05	0.0	4.04375e-05	0.0
K04380	0.000227559808612	0.000813229571984	9.96380090498e-05	3.20267857143e-05	0.000100862745098
K04381	0.0	0.0	0.0	0.0	0.0
K04382	0.000251578947368	0.000322957198444	0.000171040723982	0.000133125	0.000418980392157
K04383	0.0	0.00014046692607	0.000581900452489	0.000375178571429	7.87450980392e-05
K04384	3.33110047847e-05	0.0	0.0	7.34017857143e-07	2.69803921569e-05
K04385	0.000269282296651	0.000315953307393	7.3221719457e-05	2.40267857143e-05	0.000222431372549
K04386	3.02679425837e-05	0.0	0.0	2.24732142857e-09	1.46196078431e-09
K04387	0.0	4.7766536965e-05	0.0	0.0	0.0
K04388	2.10717703349e-05	3.6140077821e-05	3.09411764706e-05	8.80625e-05	3.80392156863e-06
K04389	0.00568229665072	0.0109105058366	0.00739095022624	0.00492767857143	0.0101098039216
K04390	0.0	0.000359922178988	0.000161628959276	0.0	0.0
K04391	4.94258373206e-05	0.0	0.0	0.0	0.0
K04392	0.00167177033493	0.00044326848249	0.000692760180995	0.000247053571429	3.21176470588e-05
K04393	8.79330143541e-05	0.0	8.6850678733e-07	9.48214285714e-07	0.0
K04394	0.0	5.19844357977e-05	0.0	2.73035714286e-05	0.0
K04395	0.0	0.0	0.0	0.0	0.0
K04396	0.0	0.0	0.0	0.0	0.0
K04397	5.68229665072e-05	0.0	0.0	0.0	0.0
K04398	0.0	0.0	0.0	2.10178571429e-05	0.0
K04399	0.0	0.0	2.00180995475e-05	2.76785714286e-05	3.45176470588e-05
K04400	0.0	0.0	0.0	0.0	0.0
K04401	0.0	7.71206225681e-05	0.0	0.0	0.0
K04402	0.0	5.49494163424e-05	9.8371040724e-05	0.0	4.99764705882e-05
K04403	0.0	0.000239221789883	2.0814479638e-05	4.83035714286e-05	6.60156862745e-05
K04404	0.0	0.0	0.0	2.92321428571e-05	3.10274509804e-05
K04405	8.58755980861e-05	0.0	0.0	1.57232142857e-05	9.96862745098e-09
K04406	0.000201913875598	0.000164902723735	0.000110497737557	6.63214285714e-05	6.30117647059e-05
K04407	0.000454736842105	0.00145992217899	0.000115113122172	2.56875e-05	4.8031372549e-05
K04408	2.25454545455e-05	5.4513618677e-05	8.58461538462e-05	2.45982142857e-05	7.32549019608e-05
K04409	0.00102870813397	0.00121322957198	0.000722171945701	0.000847053571429	0.00105725490196
K04410	0.0	1.0513618677e-08	0.0	0.0	5.12392156863e-05
K04411	5.91770334928e-05	0.0	1.19909502262e-07	3.33928571429e-05	1.82980392157e-05
K04412	3.62009569378e-05	1.50038910506e-05	2.63076923077e-05	3.13214285714e-05	1.66745098039e-06
K04413	3.49186602871e-05	6.26848249027e-05	3.44705882353e-05	1.00535714286e-05	3.92549019608e-05
K04414	6.57894736842e-07	5.88249027237e-05	0.000106787330317	1.39107142857e-05	0.000555529411765
K04415	6.30909090909e-05	0.0	4.63800904977e-05	5.65892857143e-05	0.000224470588235
K04416	0.000534832535885	0.00111284046693	0.00141628959276	0.000488928571429	0.000567607843137
K04417	3.16459330144e-05	0.000101245136187	2.77375565611e-05	2.49553571429e-05	0.000141176470588
K04418	0.000285167464115	0.000291828793774	0.000317918552036	0.000623303571429	0.000148235294118
K04419	0.000237990430622	0.000260700389105	7.16380090498e-05	2.73392857143e-05	0.000165098039216
K04420	0.000126220095694	0.000104980544747	0.0	3.7375e-05	3.92549019608e-05
K04421	2.26794258373e-05	1.83813229572e-05	3.47330316742e-05	0.0	2.81960784314e-05
K04422	0.000122870813397	0.000158521400778	0.000241628959276	0.000160982142857	0.000452470588235
K04423	0.00027971291866	0.000118054474708	4.17285067873e-05	0.0399732142857	0.000251215686275
K04424	2.15598086124e-05	3.87315175097e-05	2.19004524887e-05	1.26607142857e-05	0.000161333333333
K04425	3.44114832536e-05	2.87392996109e-05	2.71764705882e-08	6.45e-05	1.7937254902e-05
K04426	0.000108516746411	0.000239143968872	5.56108597285e-05	0.000314910714286	0.000154196078431
K04427	0.00106028708134	0.00260155642023	0.00322533936652	0.00420892857143	0.000876862745098
K04428	1.7004784689e-05	7.30116731518e-05	2.70769230769e-05	1.07232142857e-05	3.6737254902e-05
K04429	0.00097033492823	0.00117354085603	0.000454660633484	0.000429642857143	0.00054368627451
K04430	0.00102488038278	0.0014093385214	0.000972850678733	0.00273035714286	0.000700862745098
K04431	0.000385550239234	0.00052373540856	0.000358099547511	0.000130357142857	0.000221490196078
K04432	0.00017961722488	0.000485447470817	2.80180995475e-05	5.02410714286e-06	1.56941176471e-06
K04433	3.2956937799e-06	5.24046692607e-05	2.83529411765e-05	0.000252142857143	4.79764705882e-05
K04434	2.82200956938e-05	3.06070038911e-05	0.000523981900452	0.0	8.39215686275e-05
K04435	0.000412822966507	0.000164824902724	0.000127601809955	0.000108482142857	0.000300784313725
K04436	0.0	0.0	0.0	0.000313928571429	0.0
K04437	8.24401913876e-05	0.000183424124514	0.000243619909502	0.000617589285714	0.00020031372549
K04438	0.00015033492823	0.000499299610895	8.17466063348e-05	4.14017857143e-05	7.27058823529e-05
K04439	0.000199234449761	9.2373540856e-05	0.000174298642534	0.000124732142857	0.000407764705882
K04440	0.000830909090909	0.00102412451362	5.26606334842e-05	0.002275	0.00177254901961
K04441	0.00166028708134	0.00200544747082	0.000227239819005	0.000696964285714	0.0107294117647
K04442	2.12727272727e-05	4.69260700389e-05	4.96470588235e-05	1.1375e-08	0.000192470588235
K04443	0.00117894736842	0.00236575875486	0.00222262443439	0.00102410714286	0.00256078431373
K04444	7.02392344498e-05	0.00014280155642	5.04524886878e-05	2.66428571429e-05	0.00104470588235
K04445	0.000302679425837	0.00112529182879	0.000258280542986	0.000144464285714	0.000187607843137
K04446	0.00238564593301	0.00197509727626	0.00403800904977	0.00153125	0.00404
K04447	6.52631578947e-07	1.60622568093e-06	7.41719457014e-06	0.000137946428571	6.70274509804e-07
K04448	6.27177033493e-05	0.0	5.27511312217e-05	2.49910714286e-06	0.0
K04449	5.21435406699e-05	0.000205680933852	3.45429864253e-05	6.40714285714e-07	0.000174666666667
K04450	0.0	9.71206225681e-05	0.00430407239819	0.0	2.17882352941e-05
K04451	0.000344210526316	0.000643346303502	0.00017185520362	0.000109017857143	0.000409882352941
K04452	0.0	0.0	4.00452488688e-05	0.0	0.0
K04453	0.0	0.0	1.43800904977e-05	0.0	0.0
K04454	1.98660287081e-06	0.0	0.0	2.35267857143e-05	0.0
K04455	8.26315789474e-05	0.0	0.0	0.0	5.13647058824e-05
K04456	4.18468899522e-05	8.63035019455e-05	9.78280542986e-05	0.000110625	5.28156862745e-05
K04457	0.0	0.0	0.0	0.0	0.0
K04458	0.000148995215311	0.000361089494163	0.000269140271493	7.97410714286e-05	0.000178196078431
K04459	0.00210717703349	0.00336575875486	0.00294751131222	0.00786428571429	0.00425411764706
K04460	0.00767751196172	0.00519766536965	0.00955656108597	0.00275714285714	0.00650352941176
K04461	0.0	0.0	0.0	0.0	0.0
K04462	0.00121339712919	3.36108949416e-05	0.000239547511312	6.29642857143e-05	0.0
K04463	2.48421052632e-05	2.32918287938e-05	3.15746606335e-06	5.49196428571e-07	0.0
K04464	0.000949377990431	0.00135097276265	0.000519728506787	0.00156517857143	0.000589019607843
K04465	9.1033492823e-05	0.000195953307393	0.000250769230769	3.79196428571e-05	0.000173725490196
K04466	0.000206794258373	0.000124435797665	5.25610859729e-05	0.000422767857143	0.000720941176471
K04467	0.000317990430622	0.000168793774319	0.000442895927602	8.91964285714e-05	0.000203294117647
K04468	0.000582583732057	0.00239299610895	0.000356108597285	0.0004675	0.000593254901961
K04469	1.90717703349e-05	1.33463035019e-05	3.61990950226e-06	1.18214285714e-06	0.000118901960784
K04477	0.238247867573	0.191469707325	0.287515856867	0.467369585084	0.250002560534
K04478	0.00419138755981	0.00786770428016	0.00262624434389	0.00173928571429	0.00635294117647
K04479	0.000586220095694	0.00152762645914	0.0034371040724	0.0010625	0.00719607843137
K04480	0.0	8.29571984436e-05	5.73122171946e-05	0.0	2.3262745098e-05
K04482	0.0	6.91050583658e-07	0.0	2.775e-05	7.54039215686e-06
K04483	0.0	0.000846090554571	0.000397534086445	0.000424015958018	0.000410069357358
K04484	6.84002252073e-05	0.000495973373371	0.000470840516154	4.69191214231e-05	0.000336134188342
K04485	0.835365914985	0.626687995727	0.706504773382	0.682215650075	0.74176191144
K04486	0.290338245174	0.257101118763	0.25224079916	0.261875041408	0.19823064045
K04487	0.352392069779	0.97217673554	0.558646248539	0.465271616789	1.24721546824
K04488	0.31248914733	0.567637090876	0.393009736833	0.294308892568	1.01560085858
K04489	2.06985645933e-05	0.0	0.0	0.0	0.0
K04490	5.5990430622e-05	0.000209571984436	5.62352941176e-05	2.63214285714e-05	0.000475843137255
K04491	0.0	5.96575875486e-05	9.23981900452e-06	0.0	1.43607843137e-05
K04492	4.63444976077e-05	2.59844357977e-05	0.0	0.0	0.0
K04493	0.0	0.0	0.0	0.0	0.0
K04494	0.000176746411483	0.000372918287938	0.000591674208145	0.000122767857143	0.000191921568627
K04495	0.00153205741627	0.000520778210117	0.000351040723982	0.000224375	0.244705882353
K04496	0.00325645933014	0.00209416342412	0.0046814479638	0.000882857142857	0.0128078431373
K04497	0.0	5.27704280156e-05	0.0	0.0	0.0
K04498	0.000993301435407	0.00410505836576	0.00162171945701	0.000453482142857	0.00307764705882
K04499	0.000243540669856	0.000673618677043	0.000471674208145	0.00758660714286	0.000443529411765
K04500	4.004784689e-05	5.08482490272e-05	3.68325791855e-05	1.56964285714e-05	9.6e-05
K04501	0.00015014354067	0.000377821011673	0.000251221719457	4.24107142857e-06	0.000361176470588
K04502	8.10526315789e-05	3.49961089494e-05	9.0036199095e-05	9.39285714286e-05	0.000260941176471
K04503	0.0	0.0	0.0	0.0	0.0
K04504	0.0	0.0	1.97918552036e-05	0.0	0.0
K04505	0.000522392344498	0.000158832684825	0.0	0.000203035714286	0.0
K04506	0.000262488038278	0.000318910505837	0.000153031674208	0.000170535714286	0.000191607843137
K04507	0.000202583732057	8.24124513619e-05	0.0	0.000132053571429	0.000298117647059
K04508	0.000173397129187	0.000349416342412	0.000955656108597	0.000249732142857	0.00077168627451
K04509	0.000547942583732	0.00044093385214	0.000349230769231	0.0002675	0.000351529411765
K04510	1.29186602871e-06	0.000178988326848	2.89592760181e-05	6.44196428571e-06	5.23607843137e-05
K04511	0.00407942583732	0.00191284046693	0.00130135746606	0.00606428571429	0.0018462745098
K04512	0.00483636363636	0.00867704280156	0.00395837104072	0.00204821428571	0.00733960784314
K04513	0.0	0.0	0.0	0.0	0.0
K04514	4.19425837321e-05	0.00016	0.000192036199095	0.00465089285714	0.000139921568627
K04515	0.000450526315789	0.00102023346304	0.000630950226244	0.00509375	0.000430274509804
K04516	0.583315985807	0.275899021879	0.491949814971	0.435965025532	0.133454384127
K04517	0.0663479027092	0.135091834989	0.138633521659	0.113233028187	0.153373409721
K04518	0.608329437911	0.317247922167	0.541184191958	0.510032528671	0.194874449999
K04519	0.0	3.52607003891e-05	0.0	0.0	0.0
K04520	0.00079971291866	0.000233696498054	0.000376380090498	0.000380267857143	0.000486196078431
K04521	0.0	0.0	0.0	0.0	4.27529411765e-05
K04522	8.00956937799e-08	2.9859922179e-06	1.70497737557e-05	2.74732142857e-09	3.85176470588e-05
K04523	0.00255406698565	0.0095486381323	0.0172941176471	0.00269285714286	0.00819607843137
K04524	0.0	0.000123346303502	1.9556561086e-05	0.000350535714286	0.0
K04525	0.0018038277512	0.000195642023346	0.00498371040724	6.5e-05	0.000997647058824
K04526	0.0	0.0	0.0	0.0	0.0
K04527	3.91674641148e-05	1.31595330739e-05	5.64343891403e-07	2.23125e-05	1.54196078431e-05
K04528	3.52248803828e-09	7.29649805447e-05	0.000268597285068	7.79285714286e-05	0.000245333333333
K04529	0.000100765550239	8.17120622568e-05	7.26153846154e-05	2.8375e-09	4.86039215686e-05
K04530	3.93588516746e-05	9.00389105058e-05	0.000120542986425	1.16517857143e-05	3.67843137255e-05
K04531	2.04114832536e-05	0.000127937743191	0.000211764705882	4.82767857143e-05	2.6062745098e-05
K04532	0.0	2.12840466926e-05	3.76832579186e-06	0.000168928571429	0.000130588235294
K04533	0.00049043062201	0.000297976653696	0.000246787330317	0.000142946428571	0.000433176470588
K04534	0.00051043062201	0.00114241245136	0.00117194570136	0.000232589285714	0.00153411764706
K04535	0.0	0.0	0.0	0.0	0.0
K04536	1.89282296651e-10	1.66692607004e-05	1.31221719457e-05	4.32321428571e-10	0.00245882352941
K04537	0.0	0.0	0.0	0.0	0.0
K04538	0.0	0.0	0.0	0.0	0.000318823529412
K04539	2.08516746411e-05	6.79299610895e-05	0.0	1.52321428571e-05	2.59294117647e-05
K04540	0.0	0.0	0.0	0.0	0.0
K04541	0.0	0.0	0.0	0.0	0.0
K04542	0.0	0.0	5.76923076923e-07	0.0	0.0
